Período;Código Capítulo Diagnóstico ICD9CM/ICD10CMPCS;Descrição Capítulo Diagnóstico ICD9CM/ICD10CMPCS;Instituição;Região;Faixa Etária;Género;Internamentos;Dias de Internamento;Ambulatório;Óbitos
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar do Médio Ave, E.P.E.;Região de Saúde do Norte;[65-120[;F;3;57;0;1
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[65-120[;F;3;77;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[15-25[;M;2;23;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[25-45[;F;8;87;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[45-65[;F;6;79;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[65-120[;F;4;31;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Povoa do Varzim/Vila do Conde, E.P.E.;Região de Saúde do Norte;[65-120[;F;1;5;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Psiquiátrico de Lisboa;Região de Saúde LVT;[15-25[;M;16;433;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Psiquiátrico de Lisboa;Região de Saúde LVT;[65-120[;M;6;613;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[15-25[;F;2;2;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[25-45[;M;5;66;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[65-120[;M;5;13;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[65-120[;M;6;131;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[25-45[;F;2;36;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[5-15[;M;1;5;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário Cova da Beira, E.P.E.;Região de Saúde do Centro;[25-45[;M;2;45;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[15-25[;F;3;57;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[65-120[;F;6;79;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[15-25[;M;4;103;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[45-65[;M;6;168;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[5-15[;F;1;1;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[65-120[;M;6;144;0;1
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[15-25[;F;3;16;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[65-120[;M;3;19;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[65-120[;F;2;92;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[25-45[;F;3;50;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[15-25[;M;3;77;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[5-15[;M;1;1;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[65-120[;M;1;7;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[25-45[;M;2;34;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[45-65[;M;2;17;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[65-120[;M;1;27;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[25-45[;M;8;122;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[65-120[;M;3;59;0;1
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Magalhães de Lemos, E.P.E.;Região de Saúde do Norte;[15-25[;F;6;22;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[25-45[;F;4;50;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[65-120[;M;2;34;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Santa Maria Maior, E.P.E. - Barcelos;Região de Saúde do Norte;[45-65[;M;1;3;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Santa Maria Maior, E.P.E. - Barcelos;Região de Saúde do Norte;[65-120[;F;2;22;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[45-65[;F;10;172;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[45-65[;M;10;585;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;HPP Hospital de Cascais, Dr. José de Almeida;Região de Saúde LVT;[15-25[;F;2;15;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[25-45[;M;3;32;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[65-120[;M;1;8;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[25-45[;F;2;13;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[65-120[;M;2;42;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[45-65[;F;1;1;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[65-120[;M;3;19;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[45-65[;M;2;37;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[65-120[;M;1;22;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Norte Alentejano E. P. E.;Região de Saúde do Alentejo;[45-65[;F;1;3;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Norte Alentejano E. P. E.;Região de Saúde do Alentejo;[45-65[;M;4;50;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[25-45[;M;4;47;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Barreiro/Montijo, E.P.E.;Região de Saúde LVT;[25-45[;M;3;62;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Barreiro/Montijo, E.P.E.;Região de Saúde LVT;[65-120[;M;1;10;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[65-120[;F;1;181;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[15-25[;F;2;41;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[25-45[;M;10;178;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[45-65[;F;7;96;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[45-65[;M;9;163;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[15-25[;M;1;2;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[65-120[;F;6;182;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[15-25[;F;2;43;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[45-65[;F;7;169;0;0
2021-04;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[65-120[;F;1;27;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[5-15[;M;0;0;1;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[65-120[;M;4;65;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[25-45[;F;1;7;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[45-65[;M;2;58;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Barreiro/Montijo, E.P.E.;Região de Saúde LVT;[15-25[;M;3;32;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Barreiro/Montijo, E.P.E.;Região de Saúde LVT;[45-65[;M;6;127;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Barreiro/Montijo, E.P.E.;Região de Saúde LVT;[5-15[;M;1;5;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Barreiro/Montijo, E.P.E.;Região de Saúde LVT;[65-120[;F;1;7;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[15-25[;M;2;42;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[25-45[;F;2;20;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[25-45[;M;4;146;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[65-120[;M;1;6;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[15-25[;M;6;153;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[25-45[;M;18;379;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[5-15[;F;2;69;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[25-45[;F;2;32;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[25-45[;M;4;96;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[65-120[;F;4;300;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Psiquiátrico de Lisboa;Região de Saúde LVT;[15-25[;M;9;202;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Psiquiátrico de Lisboa;Região de Saúde LVT;[45-65[;F;12;472;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[15-25[;F;1;21;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[45-65[;M;6;64;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[15-25[;M;1;4;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[25-45[;M;9;116;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[45-65[;F;4;111;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[25-45[;M;1;7;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário Cova da Beira, E.P.E.;Região de Saúde do Centro;[25-45[;M;1;32;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[25-45[;F;13;369;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[15-25[;M;2;18;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[25-45[;M;8;140;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[65-120[;M;3;54;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[15-25[;M;3;59;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[65-120[;M;4;82;0;1
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[15-25[;F;3;241;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[45-65[;M;5;272;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital da Fundação Aurélio Amaro Diniz;Região de Saúde do Centro;[45-65[;F;1;5;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital da Fundação Aurélio Amaro Diniz;Região de Saúde do Centro;[65-120[;F;2;37;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital da Prelada;Região de Saúde do Norte;[25-45[;M;1;1;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[45-65[;F;8;192;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[65-120[;M;5;151;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[15-25[;M;2;31;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[25-45[;F;2;14;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[45-65[;F;3;60;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[45-65[;M;2;16;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[25-45[;F;6;151;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[65-120[;M;2;78;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[65-120[;M;1;23;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[15-25[;F;1;17;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[15-25[;M;1;25;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Magalhães de Lemos, E.P.E.;Região de Saúde do Norte;[15-25[;F;6;54;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Magalhães de Lemos, E.P.E.;Região de Saúde do Norte;[25-45[;M;37;523;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Magalhães de Lemos, E.P.E.;Região de Saúde do Norte;[45-65[;M;30;520;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Magalhães de Lemos, E.P.E.;Região de Saúde do Norte;[65-120[;F;20;402;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[15-25[;F;1;1;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Serviço de Saúde da RAM, E.P.E.;Região de Saúde da Madeira;[45-65[;F;1;8;0;1
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Serviço de Saúde da RAM, E.P.E.;Região de Saúde da Madeira;[5-15[;F;1;2;0;0
2021-12;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[45-65[;F;3;50;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[15-25[;F;3;72;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[5-15[;F;1;21;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[15-25[;M;1;7;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[45-65[;M;2;13;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Arcebispo João Crisostomo - Cantanhede;Região de Saúde do Centro;[45-65[;M;1;0;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[25-45[;M;1;24;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[45-65[;F;1;75;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital da Fundação Aurélio Amaro Diniz;Região de Saúde do Centro;[15-25[;M;1;7;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital da Fundação Aurélio Amaro Diniz;Região de Saúde do Centro;[65-120[;F;1;7;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[15-25[;M;2;35;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[25-45[;F;9;194;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[25-45[;M;11;118;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[15-25[;M;1;2;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[65-120[;F;1;35;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[15-25[;M;1;64;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[25-45[;M;6;72;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[5-15[;F;1;7;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[5-15[;F;1;5;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[25-45[;F;1;23;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[45-65[;M;1;30;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[25-45[;F;3;32;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[65-120[;F;5;118;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[15-25[;F;3;33;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[45-65[;F;7;176;0;1
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[65-120[;M;4;40;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Santa Maria Maior, E.P.E. - Barcelos;Região de Saúde do Norte;[45-65[;M;2;5;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[45-65[;M;9;94;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;HPP Hospital de Cascais, Dr. José de Almeida;Região de Saúde LVT;[45-65[;F;7;132;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[25-45[;M;3;27;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[65-120[;F;2;41;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[65-120[;M;5;120;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[25-45[;F;2;13;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[65-120[;M;2;24;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[15-25[;M;1;17;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[45-65[;F;1;12;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[45-65[;M;2;42;0;0
2021-06;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[65-120[;M;3;59;0;0
