Período;Código Capítulo Diagnóstico ICD9CM/ICD10CMPCS;Descrição Capítulo Diagnóstico ICD9CM/ICD10CMPCS;Instituição;Região;Faixa Etária;Género;Internamentos;Dias de Internamento;Ambulatório;Óbitos
2021-01;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[5-15[;M;0;0;3;0
2021-01;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[45-65[;M;3;16;0;2
2021-01;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[65-120[;M;33;297;0;18
2021-01;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[65-120[;F;18;210;0;8
2021-01;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;Região de Saúde do Alentejo;[25-45[;M;1;2;0;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Barreiro/Montijo, E.P.E.;Região de Saúde LVT;[5-15[;F;0;0;3;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[25-45[;F;2;12;8;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[65-120[;F;29;337;1;7
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[15-25[;F;0;0;1;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[15-25[;M;0;0;1;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[25-45[;F;3;54;1;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[5-15[;M;0;0;1;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[65-120[;M;47;502;0;10
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[1-5[;M;1;1;1;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[15-25[;M;2;20;1;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[45-65[;M;15;155;6;2
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[5-15[;F;0;0;4;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[1-5[;F;1;7;0;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[25-45[;F;1;16;0;1
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[15-25[;F;0;0;4;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[45-65[;F;11;174;0;1
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[65-120[;M;62;834;0;15
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Povoa do Varzim/Vila do Conde, E.P.E.;Região de Saúde do Norte;[25-45[;M;2;23;0;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[0-1[;M;1;4;0;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[25-45[;F;0;0;1;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[25-45[;F;1;2;2;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[65-120[;M;54;527;0;16
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Tondela-Viseu, E.P.E.;Região de Saúde do Centro;[5-15[;F;1;6;0;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[1-5[;M;3;4;7;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[5-15[;F;3;5;6;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[5-15[;M;3;8;5;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[65-120[;F;26;237;2;6
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[45-65[;F;4;34;1;3
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[65-120[;F;53;637;0;18
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[65-120[;M;56;641;1;27
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[0-1[;F;2;27;0;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[1-5[;M;3;5;2;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[1-5[;F;4;19;0;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[1-5[;M;2;8;1;0
2021-02;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[65-120[;F;10;148;0;0
2021-02;10;Doenças do aparelho respiratório;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[25-45[;M;2;3;1;0
2021-02;10;Doenças do aparelho respiratório;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[5-15[;F;0;0;1;0
2021-02;10;Doenças do aparelho respiratório;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[5-15[;M;0;0;5;0
2021-02;10;Doenças do aparelho respiratório;Hospital da Fundação Aurélio Amaro Diniz;Região de Saúde do Centro;[45-65[;M;1;4;0;0
2021-02;10;Doenças do aparelho respiratório;Hospital da Horta, E.P.E.;Região de Saúde dos Açores;[1-5[;F;2;4;0;0
2021-02;10;Doenças do aparelho respiratório;Hospital da Horta, E.P.E.;Região de Saúde dos Açores;[15-25[;F;2;4;0;0
2021-02;10;Doenças do aparelho respiratório;Hospital da Horta, E.P.E.;Região de Saúde dos Açores;[25-45[;F;1;3;0;0
2021-02;10;Doenças do aparelho respiratório;Hospital da Horta, E.P.E.;Região de Saúde dos Açores;[45-65[;F;3;27;0;0
2021-02;10;Doenças do aparelho respiratório;Hospital da Prelada;Região de Saúde do Norte;[25-45[;F;0;0;1;0
2021-02;10;Doenças do aparelho respiratório;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[0-1[;F;1;5;0;0
2021-02;10;Doenças do aparelho respiratório;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[1-5[;F;1;3;1;0
2021-02;10;Doenças do aparelho respiratório;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[1-5[;F;1;6;0;0
2021-02;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[5-15[;M;1;6;5;0
2021-02;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[65-120[;M;28;288;0;15
2021-02;10;Doenças do aparelho respiratório;Hospital Distrital da Figueira da Foz, E.P.E.;Região de Saúde do Centro;[65-120[;F;15;202;0;6
2021-02;10;Doenças do aparelho respiratório;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[25-45[;M;1;2;1;0
2021-02;10;Doenças do aparelho respiratório;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[65-120[;M;31;349;0;19
2021-02;10;Doenças do aparelho respiratório;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[25-45[;M;8;32;0;0
2021-02;10;Doenças do aparelho respiratório;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[45-65[;M;5;37;2;1
2021-02;10;Doenças do aparelho respiratório;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[65-120[;M;47;545;1;18
2021-02;10;Doenças do aparelho respiratório;Hospital Jose Luciano de Castro - Anadia;Região de Saúde do Centro;[45-65[;M;0;0;1;0
2021-02;10;Doenças do aparelho respiratório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[25-45[;M;3;25;0;0
2021-02;10;Doenças do aparelho respiratório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[45-65[;F;7;38;0;1
2021-02;10;Doenças do aparelho respiratório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[65-120[;M;39;491;0;17
2021-02;10;Doenças do aparelho respiratório;Hospital Santa Maria Maior, E.P.E. - Barcelos;Região de Saúde do Norte;[65-120[;M;18;172;1;7
2021-02;10;Doenças do aparelho respiratório;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[25-45[;M;2;2;0;0
2021-02;10;Doenças do aparelho respiratório;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[5-15[;M;0;0;2;0
2021-02;10;Doenças do aparelho respiratório;HPP Hospital de Cascais, Dr. José de Almeida;Região de Saúde LVT;[25-45[;M;0;0;3;0
2021-02;10;Doenças do aparelho respiratório;Instituto Português Oncologia  F. Gentil - Centro, E.P.E.;Região de Saúde do Centro;[25-45[;M;1;6;0;0
2021-02;10;Doenças do aparelho respiratório;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;Região de Saúde LVT;[25-45[;F;1;6;0;0
2021-02;10;Doenças do aparelho respiratório;Serviço de Saúde da RAM, E.P.E.;Região de Saúde da Madeira;[65-120[;F;65;756;0;14
2021-02;10;Doenças do aparelho respiratório;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[0-1[;F;1;2;0;0
2021-02;10;Doenças do aparelho respiratório;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[65-120[;F;28;649;0;7
2021-02;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[0-1[;M;1;6;0;0
2021-02;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[1-5[;F;0;0;2;0
2021-02;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[25-45[;F;2;4;4;0
2021-02;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[45-65[;F;3;24;2;0
2021-02;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[5-15[;F;0;0;1;0
2021-02;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[5-15[;M;0;0;3;0
2021-02;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[25-45[;F;1;18;2;0
2021-02;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[45-65[;M;9;69;0;0
2021-02;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[65-120[;F;30;220;0;4
2021-02;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[65-120[;M;22;263;0;8
2021-02;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;Região de Saúde do Alentejo;[25-45[;F;1;8;0;0
2021-02;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;Região de Saúde do Alentejo;[65-120[;M;19;159;0;11
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[45-65[;F;7;70;0;1
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[45-65[;M;5;51;0;2
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Setúbal, E.P.E;Região de Saúde LVT;[5-15[;F;1;2;2;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[1-5[;M;5;5;0;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Tâmega e Sousa, E.P.E.;Região de Saúde do Norte;[25-45[;M;7;33;6;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário Cova da Beira, E.P.E.;Região de Saúde do Centro;[1-5[;M;1;3;0;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;Região de Saúde LVT;[15-25[;F;3;24;0;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[1-5[;M;6;7;6;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[25-45[;M;20;33;3;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[45-65[;M;24;179;3;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário de S. João, E.P.E.;Região de Saúde do Norte;[65-120[;M;61;444;1;20
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[25-45[;M;6;28;5;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Algarve, E.P.E.;Região de Saúde do Algarve;[5-15[;M;1;7;9;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário do Porto, E.P.E.;Região de Saúde do Norte;[15-25[;F;5;5;4;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Universitário Lisboa Central, E.P.E.;Região de Saúde LVT;[65-120[;F;13;115;0;0
2021-03;10;Doenças do aparelho respiratório;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[25-45[;M;7;39;2;0
2021-03;10;Doenças do aparelho respiratório;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[5-15[;M;1;3;2;0
2021-03;10;Doenças do aparelho respiratório;Hospital Beatriz Ângelo - Loures;Região de Saúde LVT;[65-120[;M;28;307;0;6
2021-03;10;Doenças do aparelho respiratório;Hospital da Fundação Aurélio Amaro Diniz;Região de Saúde do Centro;[65-120[;M;3;68;0;1
2021-03;10;Doenças do aparelho respiratório;Hospital da Horta, E.P.E.;Região de Saúde dos Açores;[5-15[;F;1;2;0;0
2021-03;10;Doenças do aparelho respiratório;Hospital da Horta, E.P.E.;Região de Saúde dos Açores;[65-120[;M;10;103;0;2
2021-03;10;Doenças do aparelho respiratório;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[1-5[;M;3;4;4;0
2021-03;10;Doenças do aparelho respiratório;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[15-25[;M;3;22;2;1
2021-03;10;Doenças do aparelho respiratório;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[25-45[;F;6;30;6;0
2021-03;10;Doenças do aparelho respiratório;Hospital de Braga, E.P.E.;Região de Saúde do Norte;[5-15[;F;4;7;4;0
2021-03;10;Doenças do aparelho respiratório;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[25-45[;M;3;25;0;0
2021-03;10;Doenças do aparelho respiratório;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[5-15[;M;1;1;1;0
2021-03;10;Doenças do aparelho respiratório;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[65-120[;F;26;274;0;8
2021-03;10;Doenças do aparelho respiratório;Hospital de Santo Espírito da Ilha Terceira, EPER;Região de Saúde dos Açores;[65-120[;M;17;154;0;5
2021-03;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[1-5[;M;1;4;0;0
2021-03;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[15-25[;F;1;8;1;0
2021-03;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[25-45[;M;4;10;3;0
2021-03;10;Doenças do aparelho respiratório;Hospital de Vila Franca de Xira, E.P.E.;Região de Saúde LVT;[5-15[;F;2;2;0;0
2021-03;10;Doenças do aparelho respiratório;Hospital Distrital da Figueira da Foz, E.P.E.;Região de Saúde do Centro;[45-65[;M;3;61;1;0
2021-03;10;Doenças do aparelho respiratório;Hospital Distrital da Figueira da Foz, E.P.E.;Região de Saúde do Centro;[5-15[;F;0;0;1;0
2021-03;10;Doenças do aparelho respiratório;Hospital Distrital da Figueira da Foz, E.P.E.;Região de Saúde do Centro;[65-120[;F;16;186;1;3
2021-03;10;Doenças do aparelho respiratório;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[25-45[;M;2;12;3;0
2021-03;10;Doenças do aparelho respiratório;Hospital Distrital de Santarém, E.P.E.;Região de Saúde LVT;[45-65[;F;3;87;1;0
2021-03;10;Doenças do aparelho respiratório;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[15-25[;F;2;19;0;0
2021-03;10;Doenças do aparelho respiratório;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[25-45[;M;2;33;1;0
2021-03;10;Doenças do aparelho respiratório;Hospital do Divino Espírito Santo de Ponta Delgada, EPER;Região de Saúde dos Açores;[45-65[;M;18;139;0;1
2021-03;10;Doenças do aparelho respiratório;Hospital do Espírito Santo - Évora, E.P.E.;Região de Saúde do Alentejo;[65-120[;F;20;173;0;5
2021-03;10;Doenças do aparelho respiratório;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[15-25[;M;0;0;1;0
2021-03;10;Doenças do aparelho respiratório;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[25-45[;F;2;6;3;0
2021-03;10;Doenças do aparelho respiratório;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[45-65[;F;6;114;3;1
2021-03;10;Doenças do aparelho respiratório;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[65-120[;F;32;499;3;5
2021-03;10;Doenças do aparelho respiratório;Hospital Garcia de Orta, E.P.E. - Almada;Região de Saúde LVT;[65-120[;M;31;402;1;11
2021-03;10;Doenças do aparelho respiratório;Hospital Jose Luciano de Castro - Anadia;Região de Saúde do Centro;[25-45[;M;0;0;3;0
2021-03;10;Doenças do aparelho respiratório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[1-5[;F;2;8;0;0
2021-03;10;Doenças do aparelho respiratório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[25-45[;F;2;3;4;0
2021-03;10;Doenças do aparelho respiratório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[45-65[;M;12;132;2;1
2021-03;10;Doenças do aparelho respiratório;Hospital Professor Dr. Fernando Fonseca, E.P.E.;Região de Saúde LVT;[65-120[;F;54;544;1;16
2021-03;10;Doenças do aparelho respiratório;Hospital Santa Maria Maior, E.P.E. - Barcelos;Região de Saúde do Norte;[25-45[;F;2;27;5;1
2021-03;10;Doenças do aparelho respiratório;Hospital Santa Maria Maior, E.P.E. - Barcelos;Região de Saúde do Norte;[5-15[;F;0;0;3;0
2021-03;10;Doenças do aparelho respiratório;Hospital Senhora da Oliveira, E.P.E. - Guimarães;Região de Saúde do Norte;[15-25[;M;4;23;0;0
2021-03;10;Doenças do aparelho respiratório;HPP Hospital de Cascais, Dr. José de Almeida;Região de Saúde LVT;[45-65[;F;3;25;5;1
2021-03;10;Doenças do aparelho respiratório;Instituto Português Oncologia  F. Gentil - Centro, E.P.E.;Região de Saúde do Centro;[65-120[;F;6;14;0;0
2021-03;10;Doenças do aparelho respiratório;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;Região de Saúde LVT;[45-65[;F;2;16;0;0
2021-03;10;Doenças do aparelho respiratório;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;Região de Saúde do Norte;[65-120[;F;1;8;0;1
2021-03;10;Doenças do aparelho respiratório;Serviço de Saúde da RAM, E.P.E.;Região de Saúde da Madeira;[25-45[;M;4;42;0;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Barreiro/Montijo, E.P.E.;Região de Saúde LVT;[5-15[;M;0;0;3;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;Região de Saúde do Norte;[5-15[;F;2;2;1;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[25-45[;F;3;9;0;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar de Leiria, E.P.E.;Região de Saúde do Centro;[65-120[;M;73;765;0;17
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[1-5[;F;2;5;1;0
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[25-45[;M;1;9;0;0
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde da Guarda, E.P.E.;Região de Saúde do Centro;[65-120[;M;42;676;0;10
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Castelo Branco, E.P.E.;Região de Saúde do Centro;[45-65[;M;3;72;0;0
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[15-25[;M;2;8;6;0
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[45-65[;M;12;63;7;1
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde de Matosinhos, E.P.E.;Região de Saúde do Norte;[65-120[;M;26;278;0;5
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[1-5[;M;0;0;2;0
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Alto Minho, E.P.E.;Região de Saúde do Norte;[65-120[;M;48;533;1;9
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;Região de Saúde do Alentejo;[45-65[;M;2;39;0;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[15-25[;F;4;8;3;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[15-25[;M;1;7;5;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[45-65[;F;6;50;4;1
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[5-15[;M;3;9;0;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar de Tras-os-Montes e Alto Douro, E.P.E.;Região de Saúde do Norte;[65-120[;M;65;520;1;15
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[1-5[;M;6;6;2;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.;Região de Saúde do Norte;[15-25[;F;7;10;1;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[15-25[;M;6;10;1;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[25-45[;F;7;9;0;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar do Baixo Vouga, E.P.E.;Região de Saúde do Centro;[25-45[;M;2;4;0;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Ave, E.P.E.;Região de Saúde do Norte;[15-25[;M;2;5;6;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Ave, E.P.E.;Região de Saúde do Norte;[25-45[;F;1;1;7;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[1-5[;M;1;1;3;0
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;Região de Saúde do Alentejo;[65-120[;M;19;121;0;13
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Norte Alentejano E. P. E.;Região de Saúde do Alentejo;[1-5[;F;1;2;0;0
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Norte Alentejano E. P. E.;Região de Saúde do Alentejo;[45-65[;M;9;65;0;1
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Norte Alentejano E. P. E.;Região de Saúde do Alentejo;[65-120[;F;19;188;0;7
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde do Norte Alentejano E. P. E.;Região de Saúde do Alentejo;[65-120[;M;25;292;0;8
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[45-65[;F;3;65;3;0
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[5-15[;F;0;0;3;0
2021-03;10;Doenças do aparelho respiratório;Unidade Local de Saúde Nordeste, E.P.E.;Região de Saúde do Norte;[65-120[;M;33;435;3;6
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar do Médio Tejo, E.P.E.;Região de Saúde LVT;[65-120[;M;55;603;0;16
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar do Oeste, E.P.E.;Região de Saúde LVT;[15-25[;M;3;14;3;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar e Universitário de Coimbra, E.P.E.;Região de Saúde do Centro;[65-120[;M;67;849;0;10
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Lisboa Ocidental, E.P.E.;Região de Saúde LVT;[25-45[;F;2;3;1;0
2021-03;10;Doenças do aparelho respiratório;Centro Hospitalar Povoa do Varzim/Vila do Conde, E.P.E.;Região de Saúde do Norte;[45-65[;F;2;11;0;1
